"Natutunan ng mga mag-aaral na sa kabila ng kapansanan ng mga batang kanilang nakasama sa KAISAKA, sila rin ay may karapatang mamuhay nang normal at tanggapin ng kanilang pamayanan.","Ikinatuto ng mga mag-aaral na sa kabila ng kapansanan ng mga batang kanilang nakasama sa KAISAKA, sila rin ay may karapatang mamuhay nang normal at tanggapin ng kanilang pamayanan."
Ang dating o epekto nito sa akin ay pagiging isang mabuti at masunuring Pilipino.,Ang dating o epekto nito sa akin ay pagiging isang mabuti at masunurin na Pilipino.
Ipinaliwanag nito kung paano maging isang mabuting Pilipino at ito ay makatutulong para maiwasan ng mga taong gumawa ng mga maling gawain.,Ipinaliwanag nito kung paano maging isang mabuting Pilipino at ito ay makakatulong para maiwasan ng mga taong gumawa ng mga maling gawain.
Hindi lang sa akin naging mabuti ang epekto ng awiting ito kundi sa lahat lalo na sa mga hindi gumagawa ng mabuting gawain sa bayan.,Hindi lang sakin naging mabuti ang epekto ng awiting ito kundi sa lahat lalo na sa mga hindi gumagawa ng mabuting gawain sa bayan.
Hindi lang sa akin naging mabuti ang epekto ng awiting ito kundi sa lahat lalo na sa mga hindi gumagawa ng mabuting gawain sa bayan.,Hindi lang sa akin naging mabuting epekto ng awiting ito kundi sa lahat lalo na sa mga hindi gumagawa ng mabuting gawain sa bayan.
Hindi lang sa akin naging mabuti ang epekto ng awiting ito kundi sa lahat lalo na sa mga hindi gumagawa ng mabuting gawain sa bayan.,Hindi lang sa akin naging mabuti ang epekto itong awiting ito kundi sa lahat lalo na sa mga hindi gumagawa ng mabuting gawain sa bayan.
Hindi lang sa akin naging mabuti ang epekto ng awiting ito kundi sa lahat lalo na sa mga hindi gumagawa ng mabuting gawain sa bayan.,Hindi lang sa akin naging mabuti ang epekto ng awiting kundi sa lahat lalo na sa mga hindi gumagawa ng mabuting gawain sa bayan.
Ang mga bata ngayon ay gumagaya lamang sa mga nakikita nila sa paligid kaya para maging mabuting Pilipino gagawa tayo ng gawain na maikabubuting gawin ng ibang tao.,Ang mga bata ngayon ay gumagaya lamang sa mga nakikita nila sa paligid kaya para maging mabuting Pilipino gagawa tayo ng gawain na maikakabuting gawin ng ibang tao.
"Pangalawa, huwag mag-impluwensya ng maling gawain na puwedeng gawin ng iba.","Pangalawa, wag mag-impluwensya ng maling gawain na puwedeng gawin ng iba."
"Pangalawa, huwag mag-impluwensya ng maling gawain na puwedeng gawin ng iba.","Pangalawa, huwag mag-influensya ng maling gawain na puwedeng gawin ng iba."
"Panghuli, huwag gumawa ng masama lalo na sa kapwa at bayan natin.","Panghuli, wag gumawa ng masama lalo na sa kapwa at bayan natin."
"Kapag nasa kolehiyo na ang mga bata, mahirap na ang pag-aaral ng Wikang Pilipino at unting-unti na itong makakalimutan.","Kapag nasa kolehiyo na ang mga bata, mahirap na ang pag-aaral ng Wikang Pilipino at unting-unting itong makakalimutan."
"Kapag nasa kolehiyo na ang mga bata, mahirap na ang pag-aaral ng Wikang Pilipino at unting-unti na itong makakalimutan.","Kapag nasa kolehiyo na ang mga bata, mahirap na ang pakikipag-aral ng Wikang Pilipino at unting-unti na itong makakalimutan."
"Kapag nasa kolehiyo na ang mga bata, mahirap na ang pag-aaral ng Wikang Pilipino at unting-unti na itong makakalimutan.","Kapag nasa kolehiyo na ang mga bata, mahirap na ang pag-aaral ng Wikang Pilipino at unting-unti na ito makakalimutan."
"Sa lahat, hindi dapat mawala ang Wikang Filipino sa kolehiyo dahil maraming mga tao na depende dito at ang Wikang Filipino ay simbolo ng ating pagkatao at kultura.","Sa lahat, hindi dapat mawala ang Wikang Filipino sa kolehiyo dahil maraming mga tao na depende dito at ang Wikang Filipino ay symbolismo ng ating pagkatao at kultura."
"Sabi nga ni Jose Rizal, ang taong hindi nagmamahal sa kanyang sariling wika ay katulad ng mabahong isda.","Sabi nga ni Jose Rizal, Ang taong hindi nagmamahal sa kanyang sariling wika ay katulad ng mabahong isda."
"Sabi nga ni Jose Rizal, ang taong hindi nagmamahal sa kanyang sariling wika ay katulad ng mabahong isda.","Sabi nga ni Jose Rizal, ang tao hindi nagmamahal sa kanyang sariling wika ay katulad ng mabahong isda."
"Sabi nga ni Jose Rizal, ang taong hindi nagmamahal sa kanyang sariling wika ay katulad ng mabahong isda.","Sabi nga ni Jose Rizal, ang taong hindi mahal sa kanyang sariling wika ay katulad ng mabahong isda."
"Mabibigyan ko siya ng pera, pagkain at mga regalo, pero ang pinakaimportante ay pag-aalaga sa kanya nang mabuti, at pagbibigay ng respeto.","Mabibigyan ko siya ng pera, pagkain at mga regalo, pero ang pinaka-importante ay pag-aalaga sa kanya nang mabuti, at pagbibigay ng respeto."
"Mabibigyan ko siya ng pera, pagkain at mga regalo, pero ang pinakaimportante ay pag-aalaga sa kanya nang mabuti, at pagbibigay ng respeto.","Mabibigyan ko siya ng pera, pagkain at mga regalo, pero ang pinakaimportante ay pagpapa-alaya sa kanya nang mabuti, at pagbibigay ng respeto."
"Mabibigyan ko siya ng pera, pagkain at mga regalo, pero ang pinakaimportante ay pag-aalaga sa kanya nang mabuti, at pagbibigay ng respeto.","Mabibigyan ko siya ng pera, pagkain at mga regalo, pero ang pinakaimportante ay pag-aalaga sa kanya ng mabuti, at pagbibigay ng respeto."
"Mabibigyan ko siya ng pera, pagkain at mga regalo, pero ang pinakaimportante ay pag-aalaga sa kanya nang mabuti, at pagbibigay ng respeto.","Mabibigyan ko siya ng pera, pagkain at mga regalo, pero ang pinakaimportante ay pag-aalaga sa kanya nang mabuti, at pagbigay ng respeto."
"Kahit kanino mo itanong, gusto lang ng isang tao ng mag-aalaga sa kanila at magmamahal nang labis.","Kahit kanino mo itatanong, gusto lang ng isang tao ng mag-aalaga sa kanila at magmamahal nang labis."
"Kahit kanino mo itanong, gusto lang ng isang tao ng mag-aalaga sa kanila at magmamahal nang labis.","Kahit kanino mo itanong, gusto lang ng isang tao na mag-aalaga sa kanila at magmamahal nang labis."
"Dahil dito, alagaan kong mabuti ang aking minamahal, kahit kaibigan, magulang o kapatid dahil ito ang pinakaimportanteng bagay sa isang relasyon, lalong-lalo na bata pa ako.","Dahil dito, alagaan ko ng mabuti ang aking minamahal, kahit kaibigan, magulang o kapatid dahil ito ang pinakaimportanteng bagay sa isang relasyon, lalong-lalo na bata pa ako."
"Dahil dito, alagaan kong mabuti ang aking minamahal, kahit kaibigan, magulang o kapatid dahil ito ang pinakaimportanteng bagay sa isang relasyon, lalong-lalo na bata pa ako.","Dahil dito, alagahan kong mabuti ang aking minamahal, kahit kaibigan, magulang o kapatid dahil ito ang pinakaimportanteng bagay sa isang relasyon, lalong-lalo na bata pa ako."
"Dahil dito, alagaan kong mabuti ang aking minamahal, kahit kaibigan, magulang o kapatid dahil ito ang pinakaimportanteng bagay sa isang relasyon, lalong-lalo na bata pa ako.","Dahil dito, alagaan kong mabuti ang aking minamahal, kahit kaibigan, magulang o kapatid dahil ito ang pinaka-importanteng bagay sa isang relasyon, lalong-lalo na bata pa ako."
Muli na namang tataas ang presyo ng langis simula mamayang gabi.,Muli na namang matataas ang presyo ng langis simula mamayang gabi.
Itinuro sa kanila rito ang mga paraan kung paano makaliligtas at mabubuhay sa mga di-kanais-nais na sitwasyon lalo na sa panahon ng kalamidad,Tinuro sa kanila rito ang mga paraan kung paano makaliligtas at mabubuhay sa mga di-kanais-nais na sitwasyon lalo na sa panahon ng kalamidad
Ipinatali nila sa mga kawayan ang mga lubid upang makabuo ng maaaring masilungan sa panahon ng kalamidad.,Pinagtalian nila sa mga kawayan ang mga lubid upang makabuo ng maaaring masilungan sa panahon ng kalamidad.
Ipinaghanda nila ang mga bata ng mga palaro at kaunting salusalo na nagdulot ng kasiyahan sa lahat ng naroroon.,Ihahanda nila ang mga bata ng mga palaro at kaunting salusalo na nagdulot ng kasiyahan sa lahat ng naroroon.
Dapat bang tanggalin ang sarili nating wika?,Dapat bang itanggal ang sarili nating wika?
"Kapag tinanggal ang wikang Filipino sa kolehiyo at ipagpatuloy pa ito, hindi na tawag wikang Filipino.","Kapag tinanggal ang wikang Filipino sa kolehiyo at ipapatuloy pa ito, hindi na tawag wikang Filipino."
"Kapag tinanggal ang wikang Filipino sa kolehiyo at ipagpatuloy pa ito, hindi na tawag wikang Filipino.","Kapag tinangal ang wikang Filipino sa kolehiyo at ipagpatuloy pa ito, hindi na tawag wikang Filipino."
"Sabi nga, kung mahal mo talaga siya at handa kang gumawa ng kahit ano para sa kanya, ibibigay mo talaga ang lahat ng makakaya mo.","Sabi nga kung mahal mo talaga siya at handa kang gumawa ng kahit ano para sa kanya, ibibigay mo talaga ang lahat ng makakaya mo."
"Sabi nga, kung mahal mo talaga siya at handa kang gumawa ng kahit ano para sa kanya, ibibigay mo talaga ang lahat ng makakaya mo.","Sabi nga, kung mahal mo talaga siya at handa ka gumawa ng kahit ano para sa kanya, ibibigay mo talaga ang lahat ng makakaya mo."
"Sabi nga, kung mahal mo talaga siya at handa kang gumawa ng kahit ano para sa kanya, ibibigay mo talaga ang lahat ng makakaya mo.","Sabi nga, kung mahal mo talaga siya at handa kang gumawa ng kahit ano para sa kanya, ibibigay mo talaga ang lahat ng ikakaya mo."
"Kapag may sakit siya, aalagaan ko siya.","Pag may sakit siya, aalagaan ko siya."
"Kapag kailangan niya ng motibasyon, bibigyan ko siya motibasyon at susuportahin ko pa siya.","Pag kailangan niya ng motibasyon, bibigyan ko siya motibasyon at susuportahin ko pa siya."
"Kapag kailangan niya ng motibasyon, bibigyan ko siya motibasyon at susuportahin ko pa siya.","Kapag kailangan niya ng motibasyon, bibigay ko siya motibasyon at isusuporta ko pa siya."
Ang pipiliin ko po na karunungang bayan ay titik A dahil ang pagiging isang mabuting halimbawa ay ang pinakamagandang gagawin mo.,Ang pipiliin ko po na karunungang bayan ay titik A dahil ang pagiging isang mabuti na halimbawa ay ang pinakamagandang gagawin mo.
Ang pipiliin ko po na karunungang bayan ay titik A dahil ang pagiging isang mabuting halimbawa ay ang pinakamagandang gagawin mo.,Ang pipiliin ko po na karunungang bayan ay titik A dahil ang pagiging isang mabuting halimbawa ay ang pinaka magandang gagawin mo.
Ang pipiliin ko po na karunungang bayan ay titik A dahil ang pagiging isang mabuting halimbawa ay ang pinakamagandang gagawin mo.,Ang pipiliin ko po na karunungang bayan ay titik A dahil ang pagiging isang mabuting halimbawa ay ang pinakamaganda na gagawin mo.
Magagamit ko ito sa pagiging isang modelo para sa aking mas nakakabatang kapatid at pinsan.,Magagamit ko ito sa pagiging isang modelo para sa aking mas nakakabata kapatid at pinsan.
Magagamit ko ito sa pagiging isang modelo para sa aking mas nakakabatang kapatid at pinsan.,Magagamit ko ito sa pagiging isang modelo para sa aking mas nakakabatang kong kapatid at pinsan.
Ang pagiging isang mabuting halimbawa sa nakararami ay mas mabisa pa sa pagsasabi sa kanila ng tamang gawain.,Ang pagiging isang mabuti na halimbawa sa nakararami ay mas mabisa pa sa pagsasabi sa kanila ng tamang gawain.
Ang pagiging isang mabuting halimbawa sa nakararami ay mas mabisa pa sa pagsasabi sa kanila ng tamang gawain.,Ang pagiging isang mabuting halimbawa sa nakararami ay mas mabisa pa sa pag sasabi sa kanila ng tamang gawain.
Ang pagiging isang mabuting halimbawa sa nakararami ay mas mabisa pa sa pagsasabi sa kanila ng tamang gawain.,Ang pagiging isang mabuting halimbawa sa nakararami ay mas mabisa pa sa pagsasabi sakanila ng tamang gawain.
"Dahil halimbawa, ikaw ay saway lang nang saway sa iyong kapatid pero ikaw sa sarili mo hindi ginagawa ang mga sinasabi mo.","Dahil halimbawa, ikaw ay saway lang ng saway sa iyong kapatid pero ikaw sa sarili mo hindi ginagawa ang mga sinasabi mo."
Binibigyang pansin pa ba ito?,Binibigyan pansin pa ba ito?
"Sa aking opinyon, dapat binibigyan ito ng pansin dahil ito ang pinagsimulan ng ating kultura at ito ang rason kung bakit tayo ganito ngayon.","Sa aking opinyon, dapat binibigyan ito ng pansin dahil ito ang pinagsimulan ng ating kultura at ito ang rason kung bakit tayo ganto ngayon."
"Hindi nila ito dapat tanggalin sa kolehiyo dahil kung tatanggalin nila ito, maari tayong mawalan ng kultura dahil hindi na ito binigyang-pansin at hindi lang kultura ang mawawala, pati na rin ang hanap-buhay ng mga guro sa Filipino ay mawawala.","Hindi nila ito dapat tanggalin sa kolehiyo dahil kung tatanggalin nila ito maari tayong mawalan ng kultura dahil hindi na ito binigyang-pansin at hindi lang kultura ang mawawala, pati na rin ang hanap-buhay ng mga guro sa Filipino ay mawawala."
"Hindi nila ito dapat tanggalin sa kolehiyo dahil kung tatanggalin nila ito, maari tayong mawalan ng kultura dahil hindi na ito binigyang-pansin at hindi lang kultura ang mawawala, pati na rin ang hanap-buhay ng mga guro sa Filipino ay mawawala.","Hindi nila ito dapat tanggalin sa kolehiyo dahil kung tatanggalin nila ito, maari tayong mawalan ng kultura dahil hindi na ito binigyang pansin at hindi lang kultura ang mawawala, pati na rin ang hanap-buhay ng mga guro sa Filipino ay mawawala."
"Hindi nila ito dapat tanggalin sa kolehiyo dahil kung tatanggalin nila ito, maari tayong mawalan ng kultura dahil hindi na ito binigyang-pansin at hindi lang kultura ang mawawala, pati na rin ang hanap-buhay ng mga guro sa Filipino ay mawawala.","Hindi nila ito dapat tanggalin sa kolehiyo dahil kung tatanggalin nila ito, maari tayong mawalan ng kultura dahil hindi na ito binigyang-pansin at hindi lang kultura ang mawawala, pati na rin ang hanap buhay ng mga guro sa Filipino ay mawawala."
Anong mangyayari sa kanila?,Ano mangyayari sa kanila?
"Kaya kung lahat ng ito ay mawawala, maaring masakop ulit tayo ng mga ibang bansa dahil kinalimutan na natin ang ating sariling wika at kultura.","Kaya kung lahat ng ito ay mawawala, maaring masakop ulit tayo ng mga ibang bansa dahil kinalumutan na natin ang ating sariling wika at kultura."
